node1,node2
P02538,Q8N556
Q9UMF0,P11166
Q9NQ94,Q5TD97
Q9Y275,P30531
Q8IZJ1,P00533
Q9UHF0,P42701
Q9NPC6,Q9BX63
Q9BT25,Q7L2J0
Q9Y2Y4,P09086
Q9BQY4,O75369
P02545,P52790
Q9H307,Q92838
Q9H7D7,P17542
Q07325,Q13185
Q9NRW1,Q86SZ2
Q15717,P16104
Q5T5X7,P10747
P60891,Q9BSL1
P15018,P19387
P50150,Q86WX3
Q969R2,Q9HAW4
Q9BT25,P24522
Q9NR55,O00592
P00918,P28161
Q9UN37,Q3LFD5
Q53HV7,Q1KMD3
O60832,Q969G3
O15111,Q6IA86
Q86WX3,Q86Y91
P01116,P54646
Q01831,Q6ZRV2
P09913,O43482
Q86UT5,P63010
Q8WYR1,P61925
Q96SW2,Q7Z3B3
P45985,Q99638
Q9BTE3,O00762
P12931,P18564
P49761,Q92817
O60921,P47755
Q96PU5,Q7Z5K2
Q86Y82,P14635
Q70IA6,Q9NRD0
Q96EP0,P01019
Q99814,P09038
P60660,Q06830
Q9Y3Q8,O75864
Q8N196,Q8WUA4
P04626,Q13011
Q9H9C1,Q13571
P07858,Q5VWG9
P28907,Q12905
Q86VN1,Q9NRI5
O00268,Q9NS00
O00716,P63220
P05106,Q9BW11
Q96A47,Q9HD42
P39748,Q9BW27
Q04759,Q5JQC9
P35658,P51148
Q9Y5R8,O43292
P61289,Q9BWN1
Q15022,P00568
P19086,O00167
P27695,A5YKK6
Q96SN8,Q99466
Q8WV41,Q16740
Q9BUL9,Q86SQ0
Q9UJT2,Q9NQ66
Q9BZJ0,P15172
O95630,Q9BWW4
Q9UBZ4,O14594
P61586,Q9UBR4
O95477,Q9H8T0
Q9NPQ8,O96020
Q6ZRS2,P62834
Q86X83,Q9UL18
Q9UJF2,P10244
Q8N3F8,Q9H2X6
Q9NS75,P08575
Q9NTI5,O43670
P25815,Q96FV9
Q9H9C1,P13688
P04049,Q01130
P54259,Q9HB21
Q12906,O95613
O43847,P38432
P27348,Q9UPN3
Q9H4B4,Q5T9L3
P00167,P30988
Q5T4F4,Q09013
Q9BUN8,Q9Y243
P15531,Q5JQC9
Q93063,Q15459
Q9UQK1,Q9UQB3
P07949,Q8WYR1
Q9UKW4,P41743
P50281,Q9UBT6
P61978,P53992
Q2M1K9,Q9UNS1
Q9NVP1,P33993
Q9HD26,Q9UK73
Q96L92,P28069
Q13418,Q9UBQ5
Q99727,P31483
P14780,Q9UHP3
O75864,Q8WVM0
P20248,O75530
Q8TAA9,Q96A44
Q15468,Q9UL18
P47224,O75179
Q9H2S9,Q8IWZ8
P12931,O15304
O95639,Q9UBP0
Q15349,O43896
Q7Z628,Q12948
P63279,Q8TAM2
Q8TDY2,P51884
Q99741,P62491
P36956,Q96CA5
P61962,O75150
Q99958,Q15596
Q6GQQ9,Q9H1R3
Q9UBE0,Q9UBP0
Q92797,P19532
Q9H2K2,Q13451
P49760,Q9UBS0
O00716,P21453
P29375,P01241
Q14318,Q9Y6Q5
Q14957,Q9NPD3
O95644,Q15208
O94829,Q6IAA8
P16278,Q4VX76
Q9Y5R8,P16104
O95271,Q8TBK2
Q9UPY8,Q9H204
P60604,P01019
Q9Y6K9,P46087
O95600,Q9NY93
Q8NCM8,O75489
Q13114,Q8IUH3
P04075,P38484
Q9H4E5,Q96BD8
P13010,Q15723
Q9BWU0,Q15386
Q8IWZ3,Q9UJY5
P43628,Q14204
Q9H845,Q08722
Q9Y271,Q99436
P35613,Q15046
Q00872,Q8WXA9
P03951,Q9UPN7
P39019,Q7L804
Q7Z3Z4,P29459
P18827,O75461
Q96QG7,O15297
Q07889,Q13432
Q9UI09,Q9ULB1
O75448,Q13485
O00716,O75410
Q96PU5,Q63ZY3
Q9Y5V3,Q86WX3
P54577,Q92564
Q9P2Y5,Q9UHN1
Q9UN37,Q9BQ95
P09326,Q15173
P14373,O43913
P09668,Q96JM3
P33151,O43852
Q9Y3C8,P60033
P60709,Q9NWZ3
Q9UBZ4,Q9HAF1
Q12851,Q96RU3
Q96II8,P61020
P42226,Q7L0Q8
Q8N3R9,P35916
P07093,P17535
Q13546,P07942
Q9BVA0,P51965
O75914,Q5T1R4
Q96S52,Q9UBP6
O75832,Q8WWN9
P18031,P51114
Q9H7Z6,Q6N043
Q9UNE0,Q96AH0
Q9BVI0,Q13188
Q16656,P55010
Q9NRR4,P20337
O60826,P14210
Q6ZNE5,Q9NS00
Q8WW01,Q13555
P61923,O43566
P23193,P35579
Q9UBE0,P02708
Q02447,Q13740
O95433,O15516
Q07912,Q08117
Q13503,O75528
P26374,P24522
Q5VTB9,Q9P246
P19838,Q9NV56
O15360,Q9UI08
P25815,P22001
Q0VG06,P35269
P39023,P03973
P40222,P24390
O75330,Q96I34
Q8N1F8,O95613
P31350,Q92934
Q9Y5B8,Q86SZ2
Q9UK58,Q9UBP5
O95997,P19438
Q9Y5K5,Q99748
P42226,Q8N684
Q8NHZ8,Q96M94
P30533,P17480
P19438,Q6SZW1
Q13829,Q9BY11
O75161,Q71SY5
P24863,Q9UPT5
Q9Y283,Q9HC52
O14613,P30988
Q15436,O00628
Q6AHZ1,P62736
O43572,P19532
P57740,Q8IUH3
Q13469,P52630
O75628,P51114
O14965,P15090
Q5T4F4,Q14203
O00151,Q02223
Q99814,P26367
Q9UKV3,Q9UJX3
P42262,Q9UM73
Q9UM47,Q9BWT7
O75052,P61587
Q8NB16,Q96F86
Q96JB5,Q86US8
P11233,Q96PB7
P07900,O75461
P14778,Q53ET0
P08047,Q9H1D0
O14733,Q02388
Q7KZ85,Q9NZD8
P08572,Q86SX6
Q14494,Q8WXE9
Q99618,Q92925
Q8WYR1,O00189
Q14149,P31942
Q96F07,P53618
Q9H9C1,P46087
Q9UBV8,P42025
Q8TAA9,O75506
Q7Z419,Q9NVK5
Q9UBI1,Q6P1N0
Q9NQ66,P38484
P08195,Q9H257
O96013,P13612
P01563,Q9UIV1
Q15428,P43250
P30511,Q99961
O00541,P84095
Q8NHM5,Q9UBY0
P55039,P42166
Q13485,Q08050
P60891,P67809
P84022,Q14512
Q00403,O14641
O43488,P48023
Q6P2E9,P09326
Q96BD5,Q9P275
Q15696,P16284
Q5T124,Q29RF7
Q9UPT6,Q9H1I8
O00541,O00165
Q13884,P52735
O43927,Q8NC51
O75030,Q5T9L3
Q7L523,O00626
Q02241,P54253
Q13705,P05108
P23771,P15260
Q14103,O43447
Q14683,Q9H0W8
Q13635,Q9NQ29
Q9UJC3,Q9NSK0
Q13347,Q13873
Q13625,P21796
Q16739,Q9BXM7
P31749,O95149
Q9H944,Q99460
Q12996,Q13163
P00167,P62820
Q13595,Q92870
O75864,O43432
Q9H410,P30679
Q9Y570,P10809
O00167,Q9UM07
Q9UMX0,P42226
P07900,P25116
O76075,P49848
Q9Y3E7,P39748
Q9BQ95,P10242
P19793,O43924
Q9NQU5,Q9UKJ1
P05181,O43933
Q92542,Q8TAA9
Q99958,Q9NS75
Q15555,Q92973
Q9UHF0,P30499
Q9NRW7,Q9NPC6
P42336,P31321
P51532,Q03933
O14836,Q9UL18
Q96BD8,Q96F07
Q7RTN6,Q2M1K9
P02545,O14893
Q9BUZ4,Q15334
Q9Y6A5,P62316
P28562,O75582
P22001,P55317
P41229,Q99459
P14416,Q86WX3
P07333,Q70IA6
Q86SZ2,Q9UHX1
Q99418,Q53EL6
Q9HB21,Q8WXE9
Q29RF7,Q9H4I2
P98155,P60484
P09496,P13498
P30273,Q14686
P11474,Q9BYG5
Q8IUD2,O00308
P36896,Q96L73
Q9Y2Z9,Q9UQQ2
P78413,P61956
P02549,P25800
P62249,Q02880
P19256,P56178
P22460,Q53ET0
P11362,O75695
O95931,Q13884
P15090,P21580
Q9H816,P56817
Q0VDD7,Q9BRQ0
P20618,Q13541
Q9UMX1,P09086
O00213,P01031
Q16740,P52630
Q99700,O75179
P16615,O95243
Q13163,Q9Y3T9
Q9UIV1,Q14112
Q12906,Q9Y5B0
Q00597,O14730
O43264,Q92730
Q13469,Q9Y2X3
Q9UKW4,P04628
Q9Y3Q8,P16112
Q9BVW5,P20916
Q13191,Q96AH0
Q9NRY2,Q13094
Q15375,Q96AP0
Q13740,Q13409
Q03135,Q99933
Q8WUF5,Q6IA86
O43491,P49458
Q9H3U1,Q6S5L8
Q09470,Q9BXH1
P30203,P17480
Q969T9,P03951
Q14957,O43143
P46695,P48546
P49910,Q15361
Q96L73,Q16656
Q9Y4E8,Q9UPS6
O95140,Q9UGL1
O00512,Q15386
P54253,Q13895
Q02241,P06756
Q6EEV6,Q13444
Q86VP6,P35557
Q99459,Q04912
A0JLT2,Q9HCS7
P57078,Q9Y6A5
P50749,P29350
Q6EEV6,Q9NP71
Q8TAF3,O15205
Q15054,O75170
Q9NYG5,Q8TAD8
Q9BRT9,Q92696
Q01638,O75676
Q06587,Q14114
Q9UKJ1,Q9H1I8
O14974,Q13761
Q9H2L5,Q96IT1
Q9H9H4,P51149
Q5D1E8,P68871
O14599,Q9NVI1
P42858,O43264
Q05397,Q13490
P20290,Q9UPT5
Q14103,Q14397
Q9Y6K9,Q7Z3Z4
Q6NWY9,P43628
Q9H9C1,Q9Y698
P37173,Q92747
P61289,Q8IZD9
Q8NI27,Q15173
P18084,P23025
Q49AN0,Q71DI3
Q9NSK0,Q8TEP8
P57796,Q9Y2X0
Q6QNY1,Q6NYC1
Q6WKZ4,P16112
Q13936,Q9UHC6
Q01105,Q16644
P43628,Q9H2X6
Q13595,P49959
P31930,P25685
P20749,Q8N684
O75461,O15392
Q9Y5R8,Q9P253
P07954,P50990
P42336,Q9UMZ2
Q5JY77,Q96BR1
Q9HAT0,P41743
P02747,P56282
Q96S52,Q13574
Q9H845,Q7Z6Z7
Q9UPY6,Q71F23
O75592,P61952
Q9Y281,P10515
Q05397,Q7Z6E9
P98164,Q9BY43
Q14BN4,P61619
P40424,Q2T9J0
P12980,Q9H469
Q93052,Q8TAC2
Q6P2E9,Q8NHL6
Q66K74,P18859
P31629,Q9NVF7
P10588,P78552
Q96M94,Q96T37
Q9UJF2,Q96D31
Q9Y4D1,Q99835
Q86VN1,Q9NNW7
Q9NUX5,P22307
P51178,P62316
Q14677,O00762
P30405,Q9NS91
Q14865,O75197
Q9BXK1,Q92730
Q9H4H8,P50613
Q14691,Q16629
Q16531,Q9ULB1
O60238,Q86XL3
P07711,Q5VTB9
Q8IWV8,Q9UHP3
Q9NPI6,P27361
Q9BPZ3,Q92569
O00522,P14543
Q4KMQ1,Q9Y3A3
P17544,O15392
P11234,Q969P5
P50895,Q02297
P11308,P02747
Q9P2N7,Q12996
P17980,P15173
P07766,Q8NHL6
Q9NZN4,P49750
Q9BRK5,Q9NPF4
P21980,P55273
P35222,P07315
P49257,P23025
Q13435,P63279
O15360,P35900
Q13451,Q9ULZ2
P26045,O60291
Q9BYE7,P62316
P55198,P02741
Q96BH1,Q9NRY2
P19438,O43307
Q9UPT5,Q99942
P15407,Q9UBI1
P11362,Q07890
Q96N96,Q8WVK2
P53396,P08709
Q09013,P57682
Q00872,O96017
Q9UBT6,Q9HBE1
P35606,O14730
P31948,Q9P104
O75604,Q9Y2M5
O60285,Q9HCS4
O75334,Q9HAZ1
P78356,O95382
P09683,Q96AX1
Q99547,O60885
Q13144,Q03111
Q86SX6,Q7Z5K2
Q6P2E9,Q9BXL7
P09493,P60484
Q93038,O75478
Q9Y2Y1,P61086
Q8IW19,Q8NHW3
Q9UQE7,Q71U36
Q99590,P22059
Q9UBZ9,P25787
P09661,Q9P000
Q14C86,Q9UBT6
Q14677,Q9UNP9
Q9Y2Q5,P36578
P47804,P15173
P62633,P62273
Q4G0F5,Q8NHW3
Q8NHM5,Q12905
P41208,Q9Y3T9
P61371,P61956
O95999,P50453
Q66PJ3,Q13190
P01130,O00762
Q15831,Q9NQC1
Q9Y265,O60291
Q12906,P23396
P62487,O14579
P62314,P18859
Q13402,P12270
P49796,Q68CZ2
Q9H4E5,Q12913
P46934,O95243
P28328,P42679
P15018,Q13404
Q7L804,P38159
P36542,O15511
Q86Y82,P24539
O60296,Q04912
Q7Z5K2,O00443
Q07912,Q969G3
O60500,Q8TAD8
P30542,Q86US8
O75081,Q96GG9
Q68CP9,Q9NVI1
P61006,P41217
P78395,Q9ULB1
Q96L91,Q9NR50
P13232,Q07820
O15169,Q9HB90
Q7Z628,Q16613
P10644,P81133
P53567,Q15361
Q9H7Z6,P01023
Q96EF6,P29320
Q15013,P01892
Q9UGL1,Q13618
Q9UKI2,Q8N5I2
Q5SW96,Q7Z4I7
Q14192,Q9P2M1
P60891,P10147
Q8N5R6,Q9Y279
Q92564,Q13285
Q15528,Q5JY77
P16035,Q9NZM3
Q76L83,Q96QT6
Q96A47,Q13418
Q15233,Q9C086
O15520,Q92917
P54368,O14662
O43172,O00762
Q86U42,Q9BZW8
Q93009,P11171
Q13347,Q13557
Q14990,Q8IY18
Q9BVI4,Q76N89
P35250,Q96NA2
Q96EZ8,P49763
Q8TD46,P01040
P08670,P00742
Q01970,Q08043
P11362,Q9Y5B9
Q9BXL8,Q9H2X6
Q05516,P30556
Q86UT5,O00712
Q86XR7,P35556
Q5JQC9,Q16537
Q9BZE4,P35658
Q92636,Q16478
Q13563,Q5T5C0
P07225,P67775
P41091,Q8WVM0
P43246,Q9ULT6
Q9BQ67,Q9H9E3
O75899,P51148
P84103,Q92783
Q8N201,O75478
Q13761,P11166
O00220,Q5VWQ8
P30273,Q15788
O75351,P16112
O75689,Q14974
P05386,P42263
O75955,Q86VS8
Q9NYG5,O94972
Q03431,Q9Y6J9
Q9H175,Q13895
P20336,P60033
P33552,P10747
Q92696,Q8N9M5
Q9Y2M5,P24522
O95232,Q99835
O60296,Q96JB2
P13725,O14948
P46940,Q5T5X7
P49643,Q96A44
Q15834,Q5JTV8
Q6GPH4,Q6P1J9
Q99466,Q9UBR4
O15155,P07315
P55072,Q9BVP2
Q12913,P25789
P11362,Q9NRW1
Q9Y3A3,Q9H8T0
P05771,P28328
Q96A56,Q8WX92
Q01638,Q13557
P54136,P41240
O75446,Q8TAA9
Q16656,Q9UPY3
P12757,P46019
Q12840,O95573
Q53GS7,P02452
P35221,Q969T4
Q9P0L2,P05230
P20337,O60504
Q9H4E5,P36873
Q9H1K0,Q8WXH0
P08908,Q92599
P11831,Q07325
Q96F24,Q07864
Q9HAW4,P51532
Q68DK7,P02768
O95405,Q9BRG1
Q9Y2X8,O00141
Q9BUN8,P85037
Q08397,Q9UKJ1
Q9NPC6,P51684
O75056,O75509
P51172,P51684
P05412,Q9GZX5
P18887,Q7Z589
Q9C0C7,P01130
P33151,P42679
Q96AE4,Q00872
Q9Y4D1,O14745
P23771,P68431
Q9Y2X3,Q9H4B6
P39023,Q8TBB1
Q8N5H7,Q16539
P23284,Q92797
P32969,Q9C029
Q92643,Q92830
P16070,O43318
Q6X4U4,O75955
Q6X4U4,P23469
Q8N5I2,Q16644
P28074,Q12860
Q07325,O00255
O60296,P22223
Q9NPF5,Q9UL46
Q99714,P51790
P49450,Q12834
P13611,P41236
Q6ZN18,P52735
Q7L804,P35998
P00505,P36578
O75592,Q8WXX7
Q9H765,Q9UJY4
Q13501,Q13643
Q01664,P52907
Q13402,Q12860
O75146,O43734
Q13387,P15382
Q6P2Q9,Q96J02
Q9UBV8,P51114
Q9GZU2,Q13889
P47897,Q99618
O60756,Q9UBR4
P35556,P98160
Q92797,P15884
P41279,Q8TCX1
Q6P1J9,Q05516
Q9H160,P16035
P42772,P06396
P42701,Q9NP64
P03973,P55273
P30405,Q9UI47
Q93063,Q9H4B4
P07332,P02748
Q8IX07,Q9GZM8
Q9BWT7,P01019
Q9H9Q4,P41240
Q8IY57,P41217
Q04756,Q00975
Q16739,P41208
Q07352,Q96EP0
P61981,Q2QGD7
P25942,Q13509
O75368,Q8N5R6
P61962,P05783
Q99966,P53350
Q9UQF2,Q9P2M1
Q13158,P15927
Q7Z434,P31150
Q07157,P02768
O15055,O75528
Q7Z417,Q86WV1
Q14194,Q9NT62
Q9H1J1,Q7LG56
Q12996,Q9Y281
P61081,Q92966
Q14155,O14727
Q9Y3E2,P35368
Q9H257,P30626
Q06190,Q9UPY8
Q8NHM5,Q8TB52
Q8WVM8,Q15365
Q8N3F8,P12814
P24385,Q8TAG9
Q9H9C1,P01019
Q9NZD4,P36405
Q96PU5,O75884
P16284,O00189
P61204,Q9ULV0
O43395,P61457
Q00975,Q9P2Y5
Q9NVK5,P28161
Q14790,Q9NP64
A0JLT2,Q9H4I2
O75146,O95336
Q5QJE6,O14948
Q01892,P15260
Q6ZU15,P42679
P51571,Q63ZY3
P31751,P43250
Q03014,Q9HAQ2
Q8NFD5,Q9UIV1
Q14974,Q9Y2V0
Q9BSV6,Q96PK6
P57678,P10828
Q13190,Q92966
Q9Y508,Q9Y3T9
Q969H6,P06401
Q92783,P62316
Q16832,P36578
O60486,P49917
Q6R327,Q08043
Q15831,Q93038
Q9NX24,O75506
Q8N5I2,P78348
P02766,P51532
Q7L2E3,Q96IZ0
P00750,O75506
Q8WXA9,Q8IWY9
P29375,P55273
Q9UPZ3,P33993
Q6GQQ9,P17152
P48378,P04085
Q99819,Q99075
Q14C86,Q06830
Q86VN1,Q6ZRS2
Q8NBT2,P26367
P27348,O43815
P02765,O00443
Q8WVY7,Q13555
Q8TAF3,P06702
Q6ZVD8,P21796
Q9NQ29,Q9Y281
P41161,Q92730
Q96QH2,Q99972
Q9Y4K3,Q01860
Q6PCD5,Q13002
P62841,P54646
Q14990,Q5JVS0
P23193,Q9UL33
P68431,Q7L0Q8
P08247,Q96PK6
O96013,Q9UPS6
O75052,Q15468
O43307,Q9H2G9
P83916,Q9P104
Q8NFD5,P28062
Q86Y82,Q8WU20
P05787,Q16825
Q66K74,P05388
Q96DB2,Q4AC94
Q9NZL6,Q8TF40
Q9UQ84,Q9Y6Q5
P30101,O15511
Q9Y2Z9,P28328
Q13387,P40424
O43752,P49682
O43379,Q53EV4
P53355,P15408
Q14498,O60264
O95544,Q8N1I0
Q9H8S9,P05549
Q9NWV8,P38484
Q9Y6W3,P05549
Q8NB91,P04085
P18827,O00585
Q9NR55,Q9BW71
P19438,Q9HD26
P01236,P09211
P48553,Q9GZX6
Q8NI35,P12272
Q6PIJ6,Q5S007
Q9C026,Q13485
Q7Z417,Q13002
Q9UPY3,P23469
O95831,Q01860
Q9UHQ4,Q7Z6Z7
Q86Y91,Q9NZJ0
P23582,O00451
Q9UBB5,P08588
Q7Z406,P51825
P29350,Q9UBI1
Q96BY2,Q07889
O95677,Q13303
Q14114,Q9UBR4
P33991,P32942
Q9Y2V3,Q9Y262
Q9H2X0,Q9UJX5
Q8NFH3,Q99497
Q9UBF1,Q14197
Q9H074,Q9Y6I7
O14618,Q9Y3U8
Q9Y6N9,O14662
Q9GZL7,P50616
Q9GZX6,O95249
Q9BUL8,Q9BYG3
Q9ULM6,O00626
P78356,Q99996
P41161,O00303
Q99836,P39748
P15924,Q7Z6Z7
Q9NTI5,Q16236
Q9H9S0,P50539
P30305,P11277
P08754,O76041
P07737,Q969G2
P59998,Q99748
Q9UPT5,P08514
Q9Y275,Q9Y2Q5
O95376,P22570
Q01664,Q9NUG6
Q5T6S3,Q12996
Q6NWY9,Q04756
Q09470,P61081
P57740,Q5TD97
P31689,Q9H9H4
O14543,P61081
O43566,Q3ZCQ8
Q13563,Q8WVY7
Q01658,Q8N9M5
O95273,O60232
P00374,Q9UHQ1
P02452,Q13115
P67870,P10124
Q86UP2,Q86Y01
Q16623,Q9Y698
P17600,O95863
P21953,P54829
P41146,P06702
P00748,Q9NS28
P07315,O75030
Q13523,P35637
O14965,Q8NB16
Q8NCE0,Q9Y2M5
Q969Z4,Q9UQC2
Q9NPG3,Q8IX90
Q9H8T0,P16152
P15941,O95343
Q16533,P50749
Q14318,P78356
P41002,P18428
Q92870,P61587
Q14241,Q8TAP6
P05231,Q9H6D7
O43852,Q14204
P62380,P78527
O75150,O00626
O60826,Q9NPF4
Q96RK4,Q86UT5
Q13057,Q8IUH3
P41212,Q5T7B8
Q14974,Q15118
P52306,Q8IY18
P05787,Q14C86
Q14674,P78371
O75147,Q92838
P16615,Q00526
Q96EK5,Q01105
O00463,P20618
Q13029,Q07890
Q9NZN5,Q05048
P51684,O14579
P09486,P56159
P35398,Q15386
Q9UKT7,Q6W2J9
Q9UKT4,Q9NVF7
Q15648,P42680
Q9P2R6,O43929
Q15323,Q03014
Q8WTW3,O00592
Q96EB6,P03951
O95677,Q15691
P51948,P68402
O75914,Q15327
Q66K74,P09493
P01040,O43508
O00763,O95163
Q13485,O14920
P43629,Q5JY77
P12081,Q02880
P46734,Q9UQB3
O43427,Q71SY5
Q9H8Y5,Q9UH77
Q19AV6,Q13061
P54920,Q9UBY9
Q96H20,P51911
Q8NI35,Q15833
P51610,P15090
P31930,Q8WVM7
Q92556,Q14562
Q13888,Q15291
Q96CD0,Q9UJF2
Q92844,Q9NTJ3
Q9H251,P10747
P81877,Q6W2J9
P05412,Q07352
P22301,Q5TD97
Q9Y6N8,Q15029
Q9UGL1,P56279
P36896,Q9BUG6
P41002,Q14582
Q15762,Q9NPJ8
Q96LD8,P19404
Q16633,Q9NPF4
Q5RKV6,Q9UKJ3
Q13217,P85037
Q15311,P51948
Q9Y3C8,O14879
P31273,Q9H4B6
Q15672,P42679
Q8NCQ7,Q9NT62
Q13217,P35625
Q9HAV0,Q96JH7
Q8WUF5,P04234
P14555,Q15562
P51684,Q9H553
Q8IVP5,Q9UBD5
Q9NUU7,Q9H0M0
Q9NWV8,P52434
Q9UBL3,Q13217
P61326,P25787
P32121,P21796
P62714,Q9UBU9
P33076,Q96QT6
Q13233,P21810
Q96C24,Q9UNM6
P54578,P05156
P49459,Q14681
Q9H8V3,P51957
O75943,Q3KNV8
Q8WWL7,P19838
Q9Y698,Q5U5X0
Q9HAW0,P17181
Q9UBF8,P08574
O95149,Q96KJ9
P01031,P32246
Q14669,P61225
O60762,Q6PJG6
P50995,Q96JB2
P05112,O60486
O60500,P17096
Q8TDB6,O60609
O15055,Q8IXH7
Q86T24,P36873
P47874,Q86UP2
Q9Y2U5,O95163
Q14566,P78406
Q13217,P50749
P02778,P42336
O14796,Q9NWA0
P49642,P15408
Q9NX08,Q15022
Q96JN8,Q9UBN6
Q9HAU4,Q9HD26
P62273,Q8WXE9
P84022,Q15349
Q969R2,Q14814
Q8NE01,P61619
Q13387,P45379
P08581,P36578
Q14181,Q86SZ2
Q14103,Q9Y2D8
Q5QJE6,Q9BRQ0
P46087,Q92783
P09914,P51451
Q9H2S9,P23025
P12755,P55884
Q05048,P25189
Q9BUL8,P62834
Q8N5Y2,P18433
Q9P086,Q00536
Q13409,Q9BXH1
P56817,Q9UNN5
Q13595,Q14746
Q9NYY3,P22736
P0C2W1,P35638
Q15759,Q9UQB8
Q14457,P01584
P84996,Q9Y3A3
Q93038,Q96B02
P59998,Q8IY31
Q9Y3Q8,Q9UIU6
Q7Z6A9,Q9NYJ8
Q9H074,Q13542
Q13332,P06702
Q14498,Q66GS9
Q9UJX5,Q96JH7
P04234,O95336
P15692,Q13588
Q6PI26,P36405
P00533,P10398
Q16777,O75170
Q7L3B6,Q99075
Q06413,P15260
P23560,Q9P287
Q96L14,O95425
Q9NRW4,Q13163
Q8IWU2,Q9NVF7
Q92838,Q15788
Q13042,P15880
Q96EK5,Q9NXR8
P32856,Q2QGD7
P02786,Q13643
Q04637,Q99640
P10147,P57740
Q8TES7,Q9NZD8
Q9Y6M7,Q96BH3
Q9UBP6,P98172
Q9Y6X3,Q8NFH8
P60033,Q99618
P09382,Q9Y2R2
Q13642,P15813
P23396,Q9NPD8
Q14149,Q92696
Q8N3U4,P42025
Q9Y2W1,Q86XK2
P55884,Q96A47
P42704,Q7Z6A9
P47224,P23763
Q96IF1,Q14296
Q8N729,P61158
P31942,Q8N9M5
Q9GZX9,Q9NYG5
O75477,Q9UKY1
P08311,Q9UPZ3
Q969G3,Q9NZU7
Q9Y698,Q00975
Q93063,Q14974
P24390,Q9NR33
Q9Y5R8,P49795
P30876,Q8N5C8
Q9ULM6,P80098
P46939,Q9UNN8
Q8WTW3,O60216
Q86UN6,P02741
Q96Q27,P25103
P22001,O75592
O75461,O43933
Q15436,P10589
Q8WUF5,Q9H0A8
O00625,Q7L9L4
Q12846,P84103
Q92785,Q96GG9
O60504,Q9H1A4
Q01130,Q92519
Q8NFH3,O75955
Q7Z419,Q9GZN8
P36896,P15090
O00167,P60842
O43439,Q9UBR4
Q99996,Q9BXK1
Q9UJX3,Q4AC94
Q9NWA0,Q96IZ0
Q9UPU9,P00736
Q9NZC9,Q9Y2D8
Q9UBP6,Q96L73
P81877,O43196
P35568,Q9NXV2
Q9UNL4,Q9UBU7
P78352,P10644
Q9UPW8,P17706
Q9NS00,P10912
O15212,Q9UHD8
Q92918,P46531
Q8WVJ9,Q9NZN9
P41208,Q15025
Q8NC51,Q15208
Q06828,Q8TEW0
P22570,Q96F07
P28482,P50553
P49354,P23763
P05388,Q9UL54
Q99547,P35080
Q9H2L5,Q96B97
P61201,Q04721
Q01638,P13671
O75489,Q92530
O94842,Q7Z4H7
O00451,Q9UQM7
Q15388,Q8IXW5
Q9UHW5,Q8TEK3
P32246,P23945
O60271,P01730
Q9H160,Q8TEP8
Q13952,O95257
Q9BVA0,Q9UNM6
Q9H832,Q05639
P49069,Q8N5M1
Q7L5Y6,P27824
Q96Q27,P46060
P17861,O14730
Q99683,Q9Y2X3
P49407,Q9NV44
P78362,P41229
Q9H3M7,P57105
P09914,Q9NS00
Q9HBH7,Q9Y2M5
Q03001,O15539
O43143,Q99698
Q9UGI8,Q9UKT7
Q53HL2,Q96D31
P00918,Q8IVI9
O00622,P30556
P84996,P50616
O43680,O94927
Q92519,Q9UM73
Q9Y2V7,Q53EL6
Q02880,Q9H147
O43583,P24588
P51813,P42336
Q58A45,Q16595
P49917,O75530
Q86YM7,O14948
Q9UQ26,P07237
P40222,Q71F23
Q9UBD5,P52298
O75147,Q9Y2R2
P0CG13,Q15154
Q8NI27,Q9HAU4
O43184,P41743
Q9P0R6,Q9Y6D9
Q9UHQ4,O60664
P00747,Q9Y6Q9
Q99661,Q9Y2R2
Q9Y4K3,Q8NI35
Q14494,Q9P287
P19022,Q96BY2
O43313,Q8N5R6
P63167,Q9UMZ2
P11831,Q9Y508
P15918,P14921
Q16513,P05230
Q15554,Q99523
Q9NS00,Q96QT6
Q15796,O75477
O96013,P17544
O43639,Q96EB1
Q92851,Q8TAP6
Q5T4F4,Q92837
Q14512,O60486
O75832,Q9NR55
P67809,Q16602
Q9NSC5,O15205
Q07889,Q15744
O95600,Q13418
P61962,P55795
O95402,P32246
Q8IVP5,Q8WX92
Q13474,O95613
Q9H161,Q96T60
Q8IZJ1,P42701
P52952,P17342
Q9H845,Q8IYB3
O43516,P45880
Q9BUE0,Q8NF50
Q9Y6Q6,P07998
P07996,O60741
Q15366,O75582
P31314,Q9BWF2
Q96PN7,Q8N556
P30279,Q9Y2V3
Q9NPH3,P21731
Q9NZL6,Q92813
P51812,Q4AC94
P19256,Q9BUL9
P78356,Q16890
Q6P4Q7,Q9BYW2
Q9Y3E7,Q9BUE0
P50991,Q9Y297
P11387,Q86SQ0
Q96AY2,P03973
P50991,Q9BUE0
P01892,Q96PK6
P42166,Q15427
Q9NRL2,Q13895
P06746,Q05516
P51813,P51825
P67809,O60678
Q5XPI4,P49759
Q13769,Q6SZW1
Q9NRI5,Q13761
O15553,O15145
Q13362,Q13485
O95197,Q9Y4B4
Q15375,P11831
O43150,Q92540
Q9GZT8,Q5TD97
P62318,Q92569
P21980,P55795
Q01658,Q9Y3I1
Q16629,Q13239
P15531,P41208
Q13829,Q14C86
Q14865,Q8N6Y0
P62140,O43427
P61981,Q9C0C2
