node1,node2
Q16718,Q15119
Q9Y570,P41240
Q9BWT7,Q2M1K9
Q96AH0,P06454
P35237,O15533
O76070,Q9Y5Q8
P55957,O14925
Q16665,Q9NTI5
Q13111,Q05655
P18077,P61970
P19388,Q96JB2
Q9Y2A7,Q9UNM6
P05161,O00165
P60866,P51531
Q9NRR4,Q96S55
Q9UPU9,Q9H2D6
Q9BUL9,O43488
Q71DI3,Q8IXH7
Q9H8V3,P08514
Q15102,Q9UJC3
Q9HBG7,Q8IUD2
Q9H9Y6,Q9GZV8
Q9BRV8,Q9NUX5
P37108,P09661
Q9HA65,Q96MF7
P40123,P01116
Q9UBC0,P35712
Q96CV9,Q14865
O14802,Q92854
Q14004,Q14498
Q13576,Q92777
P10588,Q02224
Q15834,O95155
Q16401,P42166
P30460,Q9Y3B2
P23588,P27658
Q99732,P21731
Q00839,P07910
Q9BV68,Q9GZM8
P55197,P29460
P39086,Q9NNW7
Q96L34,Q6NXR4
Q99697,P18887
Q15382,Q92643
P50281,P18859
P01111,P11684
Q96QH2,O15068
Q6IQ32,Q8IXW5
O15372,O95503
P20594,Q99618
P16444,Q13347
P52655,Q92556
Q9UBS8,Q5TKA1
P11441,Q9H2G9
P50750,P51809
Q02952,Q9BTV7
P32121,Q96JB2
Q6ZN18,P13693
P46777,Q00839
Q96GG9,P10646
P49069,Q15466
O75800,P41236
Q99665,P51812
Q99732,Q99873
Q9NQC3,Q9NPD3
P35606,P62875
P08922,O96019
O95235,Q9UJC3
P61158,O95819
Q9UJA5,Q8N9M5
Q9H6Z4,Q1KMD3
Q99496,P15173
O95997,Q15723
Q13671,O15516
Q08209,Q9NV44
Q9UJC3,P16234
P10415,Q8TDB6
P61978,Q13541
P00749,P61587
P27797,Q14677
Q9UQ16,P29274
O75925,P24385
Q96NE9,Q14686
P62875,Q9Y279
Q5D1E8,P23526
P55042,Q9P275
O15355,Q8TDB6
P12757,Q07002
Q96Q07,P57078
Q15642,Q15327
P49336,Q13287
Q14185,Q9H6D7
P62304,Q9P2B4
Q13310,Q08AG7
P48061,Q9BSV6
P31942,Q9UHI6
P05388,Q96QC0
Q9P2J3,P35228
Q14657,Q8IU60
Q6PKG0,P19256
O95218,O14654
P22301,P17096
Q8TAQ2,Q9NZN5
Q9H410,P05129
Q9HD47,Q07812
Q9H2C0,O15511
Q12931,O60216
Q9H0E7,O00241
P62304,Q9NZV8
Q02750,P78347
Q9H254,O00628
Q53GS7,Q86VS8
Q08397,Q9UGL1
O60675,Q7L523
Q8WXA9,P54646
Q14451,P54253
Q8N6T3,P52815
O95210,P24278
Q8N9N5,O76041
Q8WWW0,Q05516
Q14831,O14920
Q12834,Q7Z6E9
Q06710,Q6ZYL4
Q15562,P68363
P55957,P01106
Q9BYG4,P61225
P27482,Q6P0N0
Q8WZ42,Q7Z7L7
Q9UPN9,Q9HCG8
Q14566,P09382
Q9BXF6,Q9HBZ2
Q9Y5Y5,Q9UI14
O75147,Q9BQY4
O75817,Q12934
O14746,Q08AG7
P84022,Q86X83
Q9Y5Z7,P23327
P26441,O76021
P16234,Q66GS9
Q9NRR4,Q92754
P08100,Q2M2I8
P13861,Q9H2C0
Q8IVH2,Q92614
P26651,P16152
Q12879,Q14397
Q08881,Q7Z417
P19338,Q5T1R4
Q13526,O60232
Q9UHR5,Q92696
P07225,P99999
P35580,P17861
Q9UBZ4,Q2NKX8
Q92519,Q96F86
O15514,Q9NZN9
Q9BXB1,Q9UBF2
Q6PGQ7,Q13352
Q7RTV0,P53805
O43929,Q86SQ0
Q9BWN1,P40926
Q13952,P02686
P13639,Q9UPX8
O00422,Q6VAB6
O14646,P55316
P13796,O75800
Q13099,Q96T60
Q86V97,Q9Y2Z4
Q02156,Q92934
Q13315,P43320
O95229,Q8IVP5
Q8IU81,O15344
O60563,P06239
Q9UKV3,P02462
O95154,P19404
P52701,P43005
O43741,Q9NRG4
P15941,Q15428
Q96EK4,Q86T24
P00747,Q9BSL1
Q86VX2,Q9H2C0
Q9Y6K1,Q92917
Q9Y2H1,Q9NSK0
P54259,Q13705
P21860,P30291
Q02487,Q9NR55
O94763,Q9ULB1
P58753,P29375
Q9H0R8,Q15788
P07333,P29374
Q9UKF6,O43181
P17861,Q03519
Q9UKA4,A8K0Z3
O15455,P25205
O15527,P21580
O14576,Q9NQC1
Q8TAD8,O75326
P50539,O15144
O43257,O95071
P52306,Q9NVP2
Q13107,Q9H9G7
Q9NWZ3,P17812
Q9Y2A7,P28069
P42858,P68106
Q9UJX3,Q7Z412
Q99819,Q13113
P54257,P30101
P56545,Q9NZC9
Q9BW83,Q9P2Y5
P35869,O43172
P63208,P51812
Q7L5D6,O43924
P49789,O95071
Q03167,Q06190
Q6ZYL4,Q9NPD8
Q9BUJ2,P68871
Q04759,P35237
Q96KB5,Q7Z434
Q02952,Q9UJW3
O60880,O75448
O60231,P63220
Q8WYJ6,Q9Y343
Q9BYG3,Q9HC77
P03956,Q9BW11
P01040,P55327
P09001,P17612
P18846,Q8IZQ8
O94817,P07947
Q9NS00,Q8TBK2
P54578,Q9UBY9
Q9UI10,Q13239
Q03405,Q13951
O60684,Q8N8A2
P05388,P00918
Q16665,Q02388
O95149,O00512
Q14669,Q8TCJ0
Q969H0,Q9UPT9
P12259,Q7Z406
P36404,Q9H1I8
Q92890,Q9H7D7
Q14790,P42166
Q9BXS0,Q8IY18
O60675,P28062
Q9C086,Q9UNF0
Q16531,Q9BYE7
P20783,Q14118
Q9H7C4,Q9HD42
Q7Z6A9,O14662
O60759,Q9UK53
P33240,Q02388
O43745,Q9H2X3
O14578,Q8NC69
P63167,Q12967
Q9ULZ2,Q15389
O60895,Q13363
P12757,P62072
O60516,Q16186
Q8NI35,P30520
Q52LR7,Q9GZQ8
Q9P000,O75496
Q92831,O14599
Q8N201,P25685
Q71F56,P35548
P50542,P35625
O00257,P41252
Q8IWZ6,O75530
Q9UHX1,P10124
O94966,Q8IWS0
P61587,P40818
P61244,Q9Y508
Q15648,O76064
P41238,P23560
O75618,O75461
O60610,P08670
P26045,Q9NNX6
Q92813,P25063
Q13443,P37275
P09668,O15066
Q93009,Q5VV67
Q7Z419,Q9Y2M5
Q9HC62,Q2TAY7
Q96RR4,P55055
P26022,P30101
O43683,Q9UPN3
Q5T3J3,P60880
P18545,Q16543
P18621,P17947
P09564,P51684
P78545,Q96JH7
Q8WUI4,Q9P0P0
P49760,P25685
P57087,P06734
Q9HAP2,Q9Y2X3
Q08397,Q05209
Q9BWN1,P31150
P56159,P46019
Q15543,Q9HB21
Q9P2J5,O75899
P43686,Q93096
P18077,Q92673
P07949,P50749
P78344,Q8WYH8
P55211,Q92673
Q8NDV7,P25391
Q15256,O14613
P58753,Q9BTE3
P25063,Q9UIB8
Q92886,Q16595
Q9BXW4,P09622
P13945,Q9BXL7
O43395,P34130
Q9H3U1,P29466
P45985,Q12948
Q9BWN1,Q07890
Q13901,Q9GZT9
P41212,Q7Z6B0
P25208,Q9H469
O95967,Q9UHP3
P61925,Q9HCJ0
O75554,O75150
Q9UJX6,O00763
P85299,P09619
Q9C0K7,Q12830
O95644,P19256
P20339,P09211
P15514,Q9UBP5
P68036,Q86UE8
Q15022,P15407
Q93034,P61923
Q8N3X1,Q6S5L8
Q15853,Q969Z4
O43747,P23508
P07359,O43181
Q9UBN6,Q96AX1
Q96EF6,Q01780
Q9UMX1,Q15691
Q8N5Z5,P62244
Q9UKT8,O94817
Q96B97,Q7L5N1
P10721,Q03518
O95249,Q03933
P13051,O94966
Q9H7D7,P98170
O75955,Q9UKY1
Q9BVI0,O95573
P51677,P28161
P04792,P21741
P17544,Q9UIF7
Q08881,Q9P209
P17081,O75928
Q9H9H4,O95600
O14832,P12980
Q9UHD1,Q9Y2M5
P52803,Q09470
Q9NUU7,O43837
Q13671,P17301
O75563,Q9H0N5
Q9UNE2,O43353
P61964,Q14865
O15169,P26885
P78352,Q92838
Q86UR5,Q674X7
Q05707,Q96CG3
P13501,P63272
P49759,P49257
P16444,Q96F44
Q92786,Q9H8Y5
Q99558,P22460
Q9NRI5,Q8N6Y0
Q99973,Q9UGM3
O75312,Q719I0
P10145,P00918
P35346,Q96S96
P15884,O43513
O75525,Q9UQB3
O00330,P10747
P78537,O60271
Q9NY99,Q9NYF8
P21583,P09493
Q4G0J3,P22455
P05230,A5YKK6
Q99741,Q9H9H4
Q9H9F9,Q92851
Q08043,Q9H4B6
P14324,Q13474
Q9Y4K3,Q7Z6Z7
Q9NZ01,O14730
Q8TF46,Q53T94
Q96PB7,Q15131
O15457,P01019
Q6UY14,Q14241
Q29983,Q15311
P78344,Q9P2M7
Q13470,Q9UGK8
O94952,Q13277
P25440,Q9UGL1
Q13118,Q15029
Q9H211,P42684
Q04864,Q9NPF7
Q5T1C6,Q9Y6D6
P07766,P28562
P63010,Q9UHV8
P42568,P35228
Q9H444,P78371
P07766,O76075
Q99816,O95835
P31949,P60842
Q8WVM8,Q9UNK0
Q9P0U4,P05783
Q9UK80,Q9UNE2
Q86VX2,P20042
P32121,Q86UT5
Q9Y6Q9,Q02388
Q13303,O14976
O60237,Q96FJ0
Q9H7L9,Q8NCE0
Q8IUD2,Q9GZV5
Q13133,P18848
Q7L2Z9,P18428
O15169,P01588
Q99469,Q9Y5B0
Q14CW9,Q92870
O95273,Q9NXK8
Q16204,P20963
P13984,P10451
P30086,P06881
P07947,Q9P0P0
P17931,Q9P246
O43189,Q01105
Q14957,Q9Y3B2
P49716,P63211
Q9BUB5,Q9H1I8
P32519,Q9UK97
Q8IYJ3,Q13418
Q8WVY7,Q9Y2Y9
Q96NW7,Q68E01
Q9Y618,P18859
O75604,Q9H6Z9
P42766,P61081
Q6NWY9,Q4VX76
Q8NCD3,Q9Y6M7
Q8N2Z9,P46020
P17302,P41252
O60437,P01584
O96011,P67936
Q16186,Q9UJX3
Q14116,P03956
Q9Y4X5,P61981
Q01718,Q9H0K1
Q969R2,Q13619
P27824,Q9NSC2
P49454,Q8WX93
Q92800,Q6P0N0
Q14155,P15407
O75061,P20151
Q6ZMQ8,Q96DI7
P62805,Q99590
P20585,Q96J92
Q9Y4K4,P32246
Q14566,Q9Y535
Q15544,Q9H8T0
Q96EF6,Q9Y478
O95793,Q9Y2U5
Q13418,Q92888
Q9H6Y7,P06401
O15031,P08670
O75586,P18031
P35222,P49356
Q6P2E9,Q9UPZ3
Q86YP4,P10646
O75431,O95613
O95983,P54619
Q9BUQ8,Q9H270
Q9BYH8,O75962
P15502,A8K8P3
Q8N6M0,O43913
P42336,O75143
P14618,Q7Z7L7
P13945,P12235
O00300,Q15078
Q06609,Q9NRA8
P35354,Q99801
P54105,P25208
Q15306,Q9H845
Q99570,P31930
P01106,P61201
Q9NV92,Q9HCN6
Q8WXX7,Q9UL54
Q9H0E3,Q9BWU0
Q5T4F4,O15066
Q9GZY6,P18564
Q8WUF5,Q5D1E8
P01042,Q13352
P10828,Q7Z434
Q9UBB5,Q13523
Q9Y4X5,O15061
P07315,Q92538
Q9H211,Q5T1R4
Q9NZN5,Q8N9M5
P52594,O60664
Q9P2B4,P26885
O00487,P81877
Q15323,Q9UNY4
P42768,Q96PU5
Q96BD5,Q9H2D6
P31150,P11684
Q8N5Z5,P83436
P50052,Q8WXD5
Q9H9A7,Q66GS9
Q9NRR4,Q15788
P55899,Q9H2X6
P62633,P28069
Q96Q15,O95696
Q9Y6R0,Q9UQM7
P21810,P54646
Q02750,Q92797
Q9P086,Q15555
P05120,Q15363
O95863,Q9H6Z4
Q15910,Q70CQ1
P12004,Q99497
P60903,P46019
O75563,O14544
Q8NHW3,Q13009
P11684,O94941
O43593,Q9HB90
P62805,Q9UHW5
Q9NP98,P49910
P09681,Q5VZM2
Q13232,P21802
O43889,Q9ULV8
Q13402,Q96AH0
Q6ZMQ8,O75461
O95628,O14733
P09619,Q93096
P19388,Q86Y01
Q9UBF8,P0C0S5
Q04917,Q9H204
P01889,Q9H2G9
O60739,Q96M61
Q15375,Q86Y01
P07711,Q96L14
O95229,Q6PH81
Q96P71,P10071
O75312,P42772
O14907,Q9Y3L3
Q00839,P08559
Q4G0J3,Q9BWN1
Q9NP97,P33552
P43686,P62070
Q9HA65,P51813
Q13546,Q8IYF3
O95801,Q8IZQ8
P18827,Q96IF1
P16860,P29371
Q13620,Q00688
Q16795,O43815
Q15233,P25189
Q9BWN1,Q9Y2T3
Q8NCQ7,O75330
Q9UHI6,Q01860
Q8WXD9,O95271
Q9H5V7,P49759
Q02790,Q9UL18
Q13563,P42684
Q08345,Q8WTW3
P49789,Q9UBI1
P27487,Q8IXW5
O60941,P07996
Q9P2M1,Q9UBE0
Q96A72,P09884
P40616,Q9UPU9
Q9P0N9,O60885
O75335,Q92556
P41229,Q06546
Q9C0C7,Q8NFJ9
P14780,P50461
P52756,P50281
P11216,P55001
Q9BXB1,Q9H0N5
Q8NI77,Q07820
Q53HV7,Q9HBM1
O95197,Q86SQ9
P62820,O00303
O15211,Q9H0N5
Q9GZY0,Q7L5D6
Q9Y4I1,Q9C005
Q12934,P07947
Q99590,O14810
P19447,P13688
Q8WZ42,P23763
O95544,O75448
P18564,P68032
P20226,P08247
Q14626,O14939
Q92797,P25205
O60262,Q99075
Q9H422,Q9UHI6
P01563,P15502
Q8NBW4,Q8N2W9
O00763,P08833
Q9BZL1,Q5JSH3
Q9Y4I1,O15169
O00422,Q86U86
P35241,P36578
Q2NKX8,Q9H6U6
Q96S59,O60356
O15164,Q15599
Q9BVC4,Q8TAD8
Q9UBW7,P08754
Q09666,P38646
Q8IXJ9,Q9NVP2
Q8NFH3,O75864
Q13561,P67936
O15360,Q96A44
P27694,P43699
O75436,Q969F2
P16860,Q96E14
P26992,Q5VWG9
P35354,Q96D31
Q14106,Q13507
Q9H2X3,P51608
Q12905,Q96BR1
Q96CV9,P48061
Q99471,Q96AY2
P49841,O75144
Q96J92,P22303
P21817,P00742
Q99704,Q13432
Q13263,P22736
P51571,Q9NT62
Q9GZT8,P29320
Q8IUR0,P38646
Q06587,P62841
Q8IY57,Q9H467
P15170,Q12913
P09211,Q9UMD9
P03956,Q86UT5
Q9UI36,O75947
P31948,Q7Z6E9
O95600,Q9H6R0
Q96Q42,P78371
Q9H944,O75461
Q92833,P40938
Q8N531,P51884
P05023,P17861
Q14511,Q86SQ9
P48357,Q9HBH9
P07355,P78371
Q92759,Q96QT6
Q15785,P23511
O60763,P57105
P11831,O75689
P15374,P32856
P68104,O00213
O75147,Q32P44
P08648,Q969H6
P41146,P36578
P22413,P23510
Q6ZW49,Q13505
P08581,Q12967
Q8IXJ9,P30153
O00418,Q9NRR4
Q8IW35,Q7L273
Q9UJF2,P06881
O43566,P15260
Q92974,P24941
P02675,Q9Y2K6
P48552,Q5VTR2
Q9NQL2,Q7Z6G3
P63167,P35612
P22301,P83916
Q8NI77,Q7L5N1
Q13114,P50281
Q9BVA0,P30260
Q9H845,Q9UL54
P61604,O95071
P10619,P05156
P08922,P54577
O95155,Q14149
Q6SPF0,Q9UKA2
Q15834,Q14565
O14807,O60934
O14862,P21926
Q8IUH3,Q13509
O75531,Q2TAY7
Q03001,Q7Z2E3
O43157,P63167
O14662,O95243
O75436,P49763
O95613,P10398
Q15172,Q86XE0
P04234,P12235
P14136,O94952
Q14678,P18615
Q13133,P13598
Q7L2E3,O14936
Q13617,Q15833
P21452,P48023
Q9Y2Z9,P30050
P22681,P06881
P49069,Q9H0B6
P51959,P07359
P51959,P13987
P50613,P26599
Q9UI10,Q13033
P18887,Q9Y692
Q92466,P02760
P29590,O43597
P31947,P13631
Q9Y2W2,Q00722
Q9BQ52,Q16539
O43143,O95758
Q14194,P28065
Q8IZQ1,Q8IWU2
Q9Y263,Q9Y262
Q00610,P30086
Q99570,O60516
P40227,P85037
P32519,Q96KQ4
Q15019,P49768
Q13474,O95503
P10721,Q07866
Q9UJF2,Q13287
Q9BUZ4,P09622
Q9NV56,P78348
P62304,O00429
Q9P0R6,Q6N043
P19883,Q9ULC4
Q92835,O60356
O95198,P10636
Q9Y6R4,Q13705
Q14565,Q6P0N0
Q9BUE0,Q93052
P56556,Q96PU5
P54920,Q16656
Q13253,Q0VG06
Q15256,O43439
Q9P2B4,P16333
Q9NS91,Q9NZM3
P19793,O75330
P61923,O75688
P08574,P40938
Q15131,Q96FJ0
P12644,O15068
Q92731,Q9Y2Y1
P29459,O60504
Q07869,Q7Z4G1
P13612,P08588
Q12959,O95571
Q93052,P16157
P18583,Q96A47
P78396,Q8WTW3
Q15435,Q13643
P02743,Q9P104
P62269,P20702
Q14257,Q07960
O60825,P60033
Q6PGQ7,Q53GS7
Q10570,O43164
Q9UNE7,P02549
Q8NBZ0,Q9UMX1
Q6NYC8,O95831
O95235,Q9H270
P49959,Q9GZN8
O15031,Q07002
Q9Y679,Q8N556
O75081,P49910
O75112,Q15843
O95149,Q5T1R4
P21980,Q9UBU7
P55072,Q9Y5S2
O00257,P06239
P24593,Q14BN4
A8K0Z3,Q7L5Y6
P81877,Q13425
P25067,P41180
Q93008,O94941
Q02156,P01563
O95198,Q9Y297
Q9NRW4,O00220
Q7L2Z9,P61457
Q8IWZ3,Q8WZA2
Q15406,P32780
Q9Y6W5,Q15025
Q8NBW4,Q02880
O43586,P62316
P49407,P19256
Q06455,O75326
Q93074,O75530
Q96MF7,Q96GD4
P09603,P14653
P61158,O00303
P57087,O43593
Q14524,P35900
P40123,Q9UBI6
P54578,Q9UHD1
Q29983,O75061
Q8WWW0,Q14149
P26842,Q9UKT8
O75815,P13056
Q14161,P04628
Q7L190,Q06418
Q9HCN4,Q53GS9
P67936,P51817
Q12888,Q9NXK8
P49207,Q92570
P78536,P46736
Q12906,Q53ET0
Q6Q0C0,P08922
Q8NBW4,Q6X4U4
Q13542,O76021
P50991,O75530
Q96QK1,Q93052
P20719,P23588
Q9HC98,Q96B36
P19634,Q08334
P55209,P09564
Q9BW61,P42679
P14923,Q9UL63
O43278,Q9H2S9
Q4KMQ1,P31947
O14599,Q9H422
Q9BZI7,Q99618
Q9BSL1,P15036
Q99832,A8K8P3
P02792,Q15366
P49918,Q96QG7
P07900,O14948
Q9NP77,Q96AY2
P24588,P26715
P36542,Q96KJ9
P62269,Q9UBP5
O60488,Q6FI81
Q9H2X0,Q13542
P21741,Q9HB19
Q99767,Q1KMD3
Q15256,Q9Y3E2
O94875,Q9Y6B2
Q9UKV0,Q96IZ0
Q9NPJ6,O15055
Q93038,Q8TBB1
P34897,Q9BRK5
Q9UQ26,Q6ZVD8
Q13542,Q6FI81
Q96SB8,P38484
Q14512,Q8NDV7
P52655,P53365
Q9BRV8,Q8NB46
P05120,P17980
Q9UHB6,O75477
Q5T2W1,Q12982
Q9Y2X8,Q9UL46
Q01543,Q8WWW0
Q07352,O14662
O14832,Q15435
Q9UNE7,Q9BRT9
Q9H422,Q8IYD8
P04070,P06396
P29317,Q9BQ15
Q13009,Q13185
O95376,P25063
Q09472,Q02447
Q12770,Q9UL03
P29460,P0CG13
Q09013,P51668
O00300,Q8TAG9
Q12816,P49069
Q9UPV9,Q8WUM0
Q9UHL9,P23763
Q9Y478,Q12860
Q96IY4,Q9P209
Q14566,Q86UP2
P42772,Q8ND25
P33897,P17813
Q9P2M1,Q9HD67
Q71F56,P09619
Q13740,Q9NVP2
P26641,O75528
Q02447,Q13216
Q9UBN7,Q96PU5
Q5JSH3,Q14676
P13945,P09622
P02647,Q92851
Q92845,Q9NVI1
Q5VZL5,P10124
Q9UMX0,Q8NFJ9
Q9UBQ0,O75323
P13631,Q8WTR2
Q9HD47,O14802
O14981,Q9UH77
P18847,P49917
Q02535,P31930
P68104,P51808
P21953,P19338
P30273,Q03181
Q99704,Q9BW11
Q5T5C0,Q13951
Q05586,P63279
P29590,P51451
P41180,Q9NRY2
O43255,Q13586
O15525,Q8WVJ9
Q92696,P54646
P63208,P62701
Q14919,P23396
O75528,Q9P287
O43390,Q9UJY5
P32121,Q9UNH7
P50613,P11171
Q76LX8,Q9NP85
Q15435,O14770
P52735,Q9P0W2
O60488,Q9UQM7
Q9HD36,Q6NZY4
Q96DB2,Q13285
Q9HCI7,P06703
P05181,P48730
Q9H422,Q12774
Q5MJ70,Q7Z5K2
Q969R2,Q15759
O94952,P51790
Q13617,Q96IZ0
Q16890,Q14203
P35346,Q15759
P78395,Q16659
P13671,Q30201
Q9UEU0,Q9UHV7
P33032,Q01167
P00748,P36897
Q8WWN9,Q8IZQ8
Q6PKG0,Q9H8T0
P16471,P35244
Q04637,Q6UB99
P50150,Q14192
O95373,Q9UQB3
P25815,Q9NRZ9
P08235,Q9P0N9
P01011,P85299
Q99966,Q99972
P35613,Q9NRG0
P26599,Q12905
P62820,P19388
Q86X83,Q9UKN8
P34741,Q9BPZ7
Q9NVR7,P25789
Q13489,Q68CP9
O43257,Q9UK73
P20749,Q15428
Q14149,Q8ND04
P13501,Q9Y4Y9
Q9UBT2,Q52LR7
Q9UNA4,P01308
O14980,Q92925
Q9UK41,Q96T60
P62140,Q9UH77
P51398,O14543
Q9UKF6,Q9Y5Q8
P18847,Q9UHQ4
Q9BV68,Q9H1D0
P47874,O43143
P05412,Q96QB1
Q14188,O43184
P78413,P16278
Q9UKV8,P49959
Q9HCU9,P49763
Q13936,Q9H1R3
P35625,P0CG47
Q13257,P02778
Q16650,Q9H2C0
Q9UQ13,P22570
P43403,P17947
Q08117,P04198
P11047,P30153
P52790,O43264
Q06187,P36896
Q9Y4C1,Q9HD67
P53680,Q12873
Q86VX2,Q13131
P05067,P51178
O43464,P05181
Q14202,P30101
Q9NSA3,P20336
Q14BN4,P04275
O95639,Q7Z412
P33897,P60763
Q12996,Q9H816
P15056,Q16659
Q9NPB6,Q13432
Q6GTX8,Q13705
P15531,Q08945
Q8NEU8,Q8N5H7
Q14919,P52435
O43924,Q9HB90
O75348,Q96SD1
P53803,Q8IVI9
Q9UQB3,O15304
Q9Y3Y4,Q9UPM8
Q99836,P05156
P61758,O95140
Q6ZUJ8,P05121
Q13884,Q07955
P16144,Q9NR80
P60709,Q99814
Q6GTX8,P09622
Q13905,P02741
Q9GZQ4,Q9UG01
O95198,P10144
O95793,O75197
O43896,Q13618
Q5T3J3,P08949
P42081,Q9Y262
O00422,O43707
P13861,P05108
Q96HE7,O15297
Q9Y3C5,Q68CP9
Q15906,P04150
Q12840,P28161
Q9BT67,Q9HC77
Q6Y2X3,Q6ZSG1
Q9HBI1,Q9Y3A3
Q86WX3,P49761
P48546,P02745
O75340,Q9H251
Q03135,P15822
Q9BYH8,O43823
Q9UBS0,Q6VY07
Q4G0F5,Q9GZV8
Q14168,P28065
Q13164,Q9BZJ0
Q53T94,Q15648
P09913,Q04912
Q9BYG3,Q9HAU4
Q13422,P20273
Q6IN85,O60240
O95628,O60296
O75348,Q92888
P30203,P34998
Q9UHV9,Q9Y2V3
Q96J84,Q02388
O95999,P17812
Q9H4M3,P06730
Q9HB71,Q14765
Q7L9L4,Q8NHL6
Q96A56,Q99972
Q8NHZ8,O14796
O00757,Q9Y3E2
Q9UKX7,Q9H9T3
Q9Y620,Q09013
Q15834,O95835
O75112,Q86SZ2
P51809,Q9UBP0
Q9P2M1,P16070
Q86U06,O95429
Q9NZL9,Q96IY4
P06127,Q9H7D7
O00429,P84085
Q13547,Q99972
Q92913,Q07666
P46527,O96013
Q86T82,Q02790
Q15645,Q6VMQ6
Q9H4E7,Q15102
Q32P44,Q05682
Q9UBK5,Q9UGI8
P68543,O00451
Q5D1E8,Q9UH92
P09661,P30203
P78504,P62140
Q15311,P08151
P49589,Q9GZV8
Q6ZN18,Q16204
Q99856,Q14512
Q9C035,Q2M2I8
Q7L190,Q16633
P30279,P78556
Q12967,P02708
P02461,P07315
P09234,Q9H4L5
Q9UBQ5,Q07889
A8K8P3,P00533
Q9NPG3,Q7Z5K2
A0AVT1,Q96A44
Q7Z6L1,Q8NCQ7
Q969H4,Q00722
Q9UBZ4,P17252
Q96JM2,P14543
O75529,P20337
O15514,Q8IUD2
Q14790,Q9Y5X4
P26992,P34897
Q96KN7,P40818
Q96KB5,P17535
P45379,P14373
Q96CW1,O43681
P08684,P05546
Q96BH3,Q9P2G9
Q96G21,P26371
O15068,P13804
Q9UHW5,Q8N1E6
P54577,O75030
P37231,Q14451
O94915,Q9Y4J8
Q14738,Q8IYD8
Q9NVV4,P01236
Q13642,P17542
O15105,O00429
Q9Y2J0,P51114
Q14151,P63272
Q13554,P19634
O60568,O43586
Q15672,O75150
Q13492,Q7KZ85
Q05513,Q2M2I8
Q15942,P51149
Q66LE6,Q6ZW49
Q03468,Q9BRK4
Q14008,Q08AG7
A9UHW6,O15084
P26951,Q9BQE4
Q96PN7,P49755
P54646,Q96I34
P25054,O95758
Q9UK80,Q6ZVD8
Q8IWT3,P08887
O43293,Q9Y6H5
P04234,P35080
P16435,Q15723
P37231,P08311
P51813,Q16613
P61247,Q9BVI4
P23588,O43586
O43557,Q86WT1
Q16629,Q9Y5B9
Q13769,Q12840
Q9BRK5,Q96EZ8
Q13547,P54727
Q8N6M0,Q86UE8
P04275,O94817
P98082,Q99574
Q9Y239,P34897
O96013,P84243
Q9HB89,Q16236
P09455,Q14204
Q9GZY0,O75899
Q16795,P25685
Q6Q0C0,Q2M2I8
Q14990,Q2T9J0
Q9P0U3,Q9BWC9
P55795,P35557
Q12834,Q92585
P35227,P42261
O00763,Q13950
Q9Y613,Q9UJW3
Q02241,P04637
Q9BQ15,Q99719
O95251,O75509
Q9Y468,O43670
P10828,Q9UDY2
P16885,P50749
P13747,Q02224
Q9BXB1,O14980
Q9BRB3,O96020
Q9Y2T3,Q15046
P30990,Q9H9F9
P17275,P51608
P84996,P99999
Q53GS7,Q9UJV9
O76081,P50213
Q8WTS1,Q13936
Q9H074,P20916
Q93062,P46695
Q13490,O15344
Q14005,Q86SQ9
Q96QF0,Q8IXQ6
Q9Y2U5,P33076
O60645,P32239
P30154,Q14344
Q13547,Q9UI14
Q92882,Q9HBH7
Q9Y5K5,Q9HD26
O75061,Q9UHD8
O43680,P62753
Q99638,Q14112
O94888,Q15038
O60238,P30626
Q9UPY3,P29274
O43150,Q8WXA9
Q9UIS9,P39748
Q9UQR0,Q9UHV2
Q5JQC9,Q9BPZ3
P25103,Q9Y5B0
P43686,Q86UE8
P08254,P01892
Q9UNE7,Q93096
Q8WX93,P25116
P13747,Q9BQA1
Q9BZS1,P02686
Q6ZTQ3,P33552
Q9HC98,Q8IVI9
P61960,Q4VCS5
Q6ZRV2,Q15054
Q6N021,O75943
P39019,O75553
P62258,P62140
Q8TDW5,P13804
P04264,Q9NY27
P51959,P01225
Q9UBZ9,P10124
Q15542,Q9Y4R8
O14618,Q9HAP6
Q53GS7,P23025
P51451,Q16613
Q9UBI6,Q9Y376
P13501,P35241
Q4KMQ1,P51790
Q9UKP3,O94817
P57081,Q06190
Q9UHF0,P33993
P31152,Q12860
P22301,Q9UPN7
Q8NFH3,P78318
O15455,O43293
O95235,Q9Y343
O75489,Q4AC94
Q9NVR7,Q15555
Q9UQR0,Q14957
Q96FX7,P40424
Q53GS7,P06703
Q9BYM8,Q01518
Q9NYF8,O75096
O00763,P19793
Q9H2S9,Q13509
P07900,P35236
Q14498,O75843
Q8TF46,P42568
Q9NRA1,Q9UJX5
Q04656,Q9UJW0
Q9NPH3,Q00872
P52594,Q86YV9
Q9UKA4,Q9HCN6
P49354,Q7L523
P51679,Q06190
Q9NQC7,P51809
Q9UQ84,Q9NRD5
Q15542,Q86SE9
P51813,Q07866
Q7L273,Q9UPY3
P35712,Q9UHX1
P51116,Q16082
P60604,Q5QJE6
O15360,Q12802
Q03188,P21675
Q9HBI1,Q9Y2Y4
P01042,Q9BXS5
Q9UBP6,Q9UHV2
P17947,P01019
P43243,Q9H9E1
P54252,O76021
P29371,Q9H1K1
Q08211,P29375
